pID,X1,X2,Cluster
84,-4.5254545,8.196622,1
85,-5.2386994,8.93495,1
86,-4.8668785,7.3390794,1
87,-5.0498834,1.3042306,1
88,-7.419864,-6.3366017,1
89,14.341724,1.6169491,1
90,17.522346,1.3768338,1
91,-1.9489331,-0.14039789,1
92,9.731903,-0.031741623,1
93,-4.6314416,-1.5546906,1
94,-6.125584,2.9768872,1
95,-3.339167,8.100248,1
96,-7.6344776,5.126235,1
97,-8.107546,-6.809014,1
98,0.7510539,4.4768586,1
99,-7.9115458,3.5960774,1
100,5.626296,13.120461,1
101,11.053705,8.6386385,1
102,5.0148644,10.213682,1
103,11.098397,4.270678,1
104,-4.7950234,4.18702,1
105,-1.8113192,-7.078695,1
106,8.45772,-7.0733113,1
107,-6.3377223,2.7030663,1
108,15.610163,3.9168603,1
109,3.0324702,13.265505,1
110,4.651265,12.518292,1
111,0.8934777,3.1671371,1
112,-1.2536426,4.4726276,1
113,-8.24118,-9.47823,1
114,-4.1593237,1.3741583,1
115,-0.031265453,7.4383135,1
116,6.285598,12.553619,1
117,-0.7536924,-9.201948,1
118,1.8693244,11.456183,1
119,-7.992868,1.5146918,1
120,11.98419,-8.164364,1
121,-5.320921,7.6962066,1
122,3.3716204,12.828032,1
123,4.2509804,9.188036,1
124,2.5717618,9.850484,1
125,10.644633,-0.30446297,1
126,-0.44879013,1.3268156,1
127,-33.307854,0.10590982,2
128,-10.273264,-8.606234,1
129,-1.7025579,-1.6467924,1
130,-2.7927291,-0.8344467,1
131,11.463283,-9.221154,1
132,8.569413,-0.81896394,1
133,3.0466514,-0.79609007,1
134,13.995182,6.3850274,1
135,-11.2528925,4.753545,1
136,-7.867978,6.837996,1
137,-0.5190122,2.8820417,1
138,-9.814111,-8.406947,1
139,-9.966023,-9.127024,1
140,12.427491,2.9642904,1
141,-7.3035088,6.540531,1
142,-31.5588,2.7089493,2
143,3.7328222,3.7203248,1
144,-4.1642084,7.865231,1
145,-0.47137743,2.702389,1
146,-6.529946,1.9449098,1
147,11.210052,-4.010946,1
148,5.9563127,1.742535,1
149,-6.7698784,-6.7917695,1
150,7.809788,8.86664,1
151,18.463177,0.78057694,1
152,-2.614119,6.8145447,1
153,-10.561257,5.5758667,1
154,-31.672462,2.3672652,2
155,18.04293,0.18559796,1
156,-4.5408115,0.49987796,1
157,13.081439,6.7979803,1
158,-9.616336,-3.0437312,1
159,13.840197,5.622562,1
160,14.3401,1.2899706,1
161,-28.619085,2.0268142,2
162,7.3186603,-7.139685,1
163,10.374509,-0.82098293,1
164,-1.9010296,-8.192734,1
165,-2.3117106,-10.489042,1
166,-7.3004723,0.59448457,1
167,1.5879626,-8.528917,1
168,-7.4084244,3.641446,1
169,-1.5411363,5.1032925,1
170,7.500101,5.554525,1
171,11.640268,4.4176335,1
172,-8.098572,5.9105105,1
173,-10.242991,-6.0244246,1
174,-6.091659,-5.9313817,1
175,8.629678,-3.3732686,1
176,-4.9567842,-9.44912,1
177,-6.9132385,6.3469543,1
178,17.71213,-7.096833,1
179,-11.365656,4.450069,1
180,19.32577,-6.595027,1
181,7.04849,-7.924731,1
182,6.431418,-10.332283,1
183,11.872048,13.528076,1
184,9.991871,-9.899076,1
185,10.954214,11.796887,1
186,18.367956,-8.200015,1
187,13.366723,8.056101,1
188,19.049616,-8.163922,1
189,10.906412,8.88423,1
190,-9.381987,1.7276381,1
191,3.7580984,0.73155403,1
192,12.578991,11.298691,1
193,18.781437,-7.767578,1
194,19.201233,-4.256231,1
195,11.643694,11.383441,1
196,0.5137284,8.1060705,1
197,-2.3450255,-10.495607,1
198,12.028742,12.926667,1
199,-7.9115944,3.286441,1
200,12.216678,11.49056,1
201,12.105256,8.086283,1
202,3.2227898,-9.23905,1
203,-2.9393103,-6.7916903,1
204,11.801536,8.239524,1
205,17.106407,0.40220985,1
206,-8.361668,5.4217887,1
207,17.705225,-7.538317,1
208,7.3373914,0.104489066,1
209,13.455156,11.51105,1
210,-10.512771,-5.72217,1
211,10.834084,13.199866,1
212,9.760444,-5.9549675,1
213,18.07907,-7.6438203,1
214,15.636806,6.6116652,1
215,13.830972,8.720172,1
216,12.381344,12.685552,1
217,7.8826203,-7.540742,1
218,-4.9812946,-8.977716,1
219,18.406803,-8.945009,1
220,-6.0194263,-7.1748767,1
221,-0.5568174,-5.4770327,1
222,-5.496623,1.8796109,1
223,8.172701,-6.7389145,1
224,19.645613,-5.71897,1
225,16.655828,6.298205,1
226,-11.179257,-9.276675,1
227,-3.713767,7.603253,1
228,11.9321575,12.725064,1
229,17.950117,-7.234876,1
230,8.454217,11.92757,1
231,-2.9578702,-6.785397,1
232,2.1503952,-8.848373,1
233,10.39128,9.713253,1
234,-4.3954735,7.3899174,1
235,17.7973,-7.666747,1
236,19.302177,-4.149627,1
237,17.273962,4.096214,1
238,11.037868,12.089717,1
239,-3.5147448,-7.731172,1
240,-3.5269365,6.253586,1
241,10.688102,11.8494425,1
242,5.637251,3.8117158,1
243,-9.436397,-6.1941843,1
244,2.0400178,-9.681886,1
245,19.105312,-8.51235,1
246,-10.669833,-5.856964,1
247,-6.667524,-7.275727,1
248,12.693003,7.6479735,1
249,3.5528736,-9.865784,1
250,-9.666266,-4.0309315,1
251,0.6651099,8.31912,1
252,11.135303,-2.6389666,1
253,-0.2399625,1.5978321,1
254,10.0313635,4.3641753,1
255,-0.6193697,-8.183116,1
256,-31.684132,0.82670146,2
257,-0.76392347,-1.689653,1
258,-1.019361,-10.085969,1
259,15.837372,5.3162885,1
260,1.6167219,-2.965586,1
261,9.826107,-2.0444674,1
262,-28.458656,-2.2790353,2
263,2.1745222,11.749762,1
264,4.4208307,9.707293,1
265,14.3336,7.1849184,1
266,9.59536,-10.379684,1
267,-31.4378,-1.8310289,2
268,2.4010165,9.683457,1
269,7.7660255,-2.481161,1
270,12.772867,-1.8776096,1
271,-0.9279613,-1.0604517,1
272,-6.8407044,-9.833739,1
273,2.952168,-9.579953,1
274,-8.831268,-7.777669,1
275,15.808973,3.1667745,1
276,18.546448,-0.32901707,1
277,-0.83048546,-11.124292,1
278,9.500396,7.8825207,1
279,-26.284853,-1.3993766,2
280,8.938967,7.5133166,1
281,-4.228422,-0.060717717,1
282,16.05793,3.4771025,1
283,-0.68460315,-10.758341,1
284,1.9049501,-7.228919,1
285,-33.43747,-0.8419398,2
286,-9.898343,-2.2529569,1
287,-9.683412,2.2238886,1
288,-31.429945,-0.8238165,2
289,-3.3461816,-10.22112,1
290,9.895913,3.6045308,1
291,7.222048,-2.0641582,1
292,-4.635319,-10.510166,1
293,11.022406,1.3887663,1
294,-1.8567145,-9.077992,1
295,2.9371505,0.36824802,1
296,-6.2544246,-3.128919,1
297,13.275176,7.8146534,1
298,-30.871307,-0.8329564,2
299,6.7241187,-2.4135356,1
300,12.046783,-0.07688721,1
301,-27.22629,-0.46838483,2
302,11.008434,4.0239515,1
303,-4.803512,-4.086598,1
304,14.265367,4.7685013,1
305,10.664608,-9.588718,1
306,13.654135,-0.7032718,1
307,-4.377018,-9.762479,1
308,18.702703,1.6869035,1
309,5.614001,2.8424802,1
310,12.454398,1.0650601,1
311,5.59292,-9.537434,1
312,11.698962,7.5767994,1
313,16.401434,5.294514,1
314,-2.8323486,-4.458908,1
315,7.741432,6.501372,1
316,9.793562,4.0068617,1
317,13.450576,-3.277241,1
318,4.046586,-1.8707142,1
319,6.5061493,1.7351736,1
320,2.3130176,-3.6712432,1
321,-9.265266,-10.109828,1
322,10.591863,-9.000656,1
323,-0.538202,-9.887813,1
324,14.5154915,3.8283556,1
325,9.450323,0.792765,1
326,-7.5435963,2.622567,1
327,15.430868,5.3685174,1
328,-3.869349,1.0927393,1
329,16.060421,5.456681,1
330,8.764046,-9.35399,1
331,-9.4650755,0.42994535,1
332,12.267831,2.3265336,1
333,14.627617,5.541755,1
334,16.75593,0.2210498,1
335,4.8725505,1.6466478,1
336,-7.9472857,1.5898907,1
337,2.139866,10.079633,1
338,10.462669,-9.428059,1
339,14.773861,5.621134,1
340,19.14848,1.2857505,1
341,7.0438814,2.3998888,1
342,-8.0744505,3.9083178,1
343,15.493929,1.6582677,1
344,11.438051,2.449359,1
345,-4.9284167,-0.985429,1
346,-26.15365,-1.6387752,2
347,7.064576,1.7738594,1
348,-5.821503,-0.71872234,1
349,-8.222156,1.4488469,1
350,-1.5948231,0.31087762,1
351,13.679523,2.6397557,1
352,-14.10262,-2.6407454,1
353,-7.843057,-1.9003977,1
354,5.3055525,11.718714,1
355,-7.0785594,-10.535603,1
356,-32.358974,-0.13933319,2
357,-9.315781,1.1500336,1
358,-9.373496,-10.540562,1
359,-6.680592,-8.70309,1
360,1.2811253,2.252467,1
361,19.50302,0.6879933,1
362,9.7648115,-8.574068,1
363,13.892903,3.477856,1
364,9.078446,8.78072,1
365,12.069241,-1.4970915,1
366,7.8010607,9.683545,1
367,6.0031896,4.254286,1
368,7.0176477,3.514419,1
369,3.2908103,9.131748,1
370,8.927201,-8.661134,1
371,0.6342536,-3.8872974,1
372,-2.162362,-6.5781956,1
373,7.0227504,-10.885887,1
374,7.793505,-10.931557,1
375,1.1280687,11.458885,1
376,6.3839617,6.2550545,1
377,14.357665,7.3673162,1
378,-3.0397491,-10.637325,1
379,17.864239,6.055958,1
380,-31.53123,-1.6544871,2
381,0.047786158,-4.8657045,1
382,-28.153976,-1.3352002,2
383,-27.882545,-0.054896742,2
384,-15.50065,-3.285589,1
385,-2.2643387,0.2400573,1
386,4.093751,-4.1631346,1
387,13.664307,-2.85175,1
388,-5.432373,-6.5814896,1
389,11.653473,-3.1247451,1
390,8.326473,-9.070141,1
391,16.623875,3.7613015,1
392,-15.45845,-3.1795,1
393,9.8306875,-9.660248,1
394,12.355854,-3.107305,1
395,-5.8319325,-10.402307,1
396,14.236394,-2.6911368,1
397,-6.1729684,-4.137544,1
398,8.477929,-9.45297,1
399,2.9001563,8.860225,1
400,-4.6103625,-4.55089,1
401,13.505751,1.1389481,1
402,-1.3721893,2.6344554,1
403,-3.4776125,6.1575227,1
404,8.823872,5.7302966,1
405,0.33748275,2.2655592,1
406,-30.976107,0.08164289,2
407,-29.077816,-0.5247285,2
408,2.4340835,-9.162338,1
409,-8.600901,-5.6387887,1
410,6.0400467,4.800266,1
411,-6.655622,-1.4014134,1
412,-1.4320768,3.2362196,1
413,18.179054,0.19304603,1
414,7.8586736,4.024954,1
415,14.801171,4.0584536,1
416,-8.040207,-2.9751868,1
417,-10.289763,-8.786049,1
418,8.910164,-10.1656065,1
419,-6.5043936,1.3820252,1
420,11.4700985,12.8316555,1
421,11.954039,-2.8854299,1
422,-5.717798,1.1042143,1
423,10.882468,8.635215,1
424,-9.636629,-9.755755,1
425,-7.82045,3.2250214,1
426,-3.4918804,0.15782854,1
427,-7.787386,-9.663223,1
428,12.529768,12.257589,1
429,15.073154,2.4001114,1
430,10.813262,-8.188318,1
431,-4.435008,-0.6319231,1
432,2.0204537,-8.7497,1
433,13.036454,10.840011,1
434,11.220714,-4.4024096,1
435,10.687874,-7.5575852,1
436,-3.146661,-10.674147,1
437,7.0746374,-4.3048973,1
438,1.134623,0.79776424,1
439,-2.486641,-11.06351,1
440,6.5368414,2.6256108,1
441,-4.5467763,-11.672026,1
442,-8.919965,-0.8541267,1
443,-2.9896884,-9.821049,1
444,15.883404,4.5781865,1
445,-8.9242325,-1.9099392,1
446,12.741125,2.910678,1
447,9.80039,-9.275174,1
448,3.7861605,-9.624115,1
449,-10.3491535,-2.403493,1
450,4.472611,-2.8842099,1
451,16.761137,6.074874,1
452,-5.597593,-9.685916,1
453,6.7796373,-8.465423,1
454,1.4841576,13.908812,1
455,11.74056,2.9522192,1
456,-9.236598,-6.328162,1
457,14.7407675,6.275267,1
458,-0.19833139,10.821619,1
459,-1.0869863,-1.2842492,1
460,-1.3915682,-8.129448,1
461,15.918531,7.5365286,1
462,5.918499,-8.531686,1
463,-8.745137,-3.679034,1
464,8.898876,-9.720533,1
465,11.572236,9.763713,1
466,16.08742,1.8692582,1
467,-10.758048,-7.9111514,1
468,3.87692,-0.81640077,1
469,4.182909,0.24889956,1
470,19.00334,-7.433101,1
471,16.432314,7.846834,1
472,10.05317,-10.48766,1
473,9.701507,-8.951011,1
474,17.603998,5.062115,1
475,18.17002,-0.07706865,1
476,11.708064,1.6443536,1
477,-9.330464,-1.7093636,1
478,0.5321478,0.9454869,1
479,2.7099967,-9.921167,1
480,12.244704,3.452807,1
481,-8.040296,-1.1696373,1
482,13.921339,-1.4885992,1
483,9.688287,4.654107,1
484,7.831047,-9.54747,1
485,6.9151473,7.2319183,1
486,15.451488,2.5091743,1
487,-3.8279693,-1.0519134,1
488,-10.523967,-9.784341,1
489,12.708826,7.126351,1
490,14.103697,4.1414514,1
491,18.967834,-8.467113,1
492,4.9241996,-0.3656497,1
493,-1.3275183,-3.9369566,1
494,12.588324,8.209515,1
495,-10.080504,-3.4217844,1
496,20.362898,-7.2361274,1
497,-6.696323,-6.8509502,1
498,-9.191024,0.8847572,1
499,8.407114,-3.5963862,1
500,1.5851436,10.641687,1
501,-8.470682,-10.086027,1
502,-4.878997,-3.0800042,1
503,-10.017789,-9.432595,1
504,3.56702,12.866034,1
505,-9.678849,3.7184615,1
506,2.575131,-0.79869527,1
507,0.47031873,13.653954,1
508,7.8718863,-9.340911,1
509,-29.104074,-2.0766697,2
510,-29.869991,-0.03501903,2
511,5.7143354,3.1966212,1
512,-30.105343,-0.9513535,2
513,5.672049,1.4699413,1
514,-33.78639,-0.89448273,2
515,-3.78512,0.33521128,1
516,-6.9712253,7.3074384,1
517,-10.368359,-1.7611934,1
518,-7.5086627,-2.6310084,1
519,-1.3327622,-8.896566,1
520,13.272265,2.9184608,1
521,2.6615648,0.3205292,1
522,4.6386614,11.109454,1
523,-31.677252,0.15885164,2
524,4.010526,11.327574,1
525,15.226736,6.497156,1
526,-15.520674,-3.148706,1
527,-0.8252693,-2.87018,1
528,18.110935,5.00554,1
529,-7.893427,4.1309156,1
530,6.036881,-3.0265203,1
531,8.206456,3.7293525,1
532,11.589794,0.6635692,1
533,-8.866258,3.2647345,1
534,1.4908737,13.807537,1
535,-3.1664274,-0.63807607,1
536,16.826605,0.273754,1
537,1.9630166,-8.597797,1
538,-9.602721,4.457865,1
539,-28.448511,-2.1961653,2
540,-9.560983,-8.79621,1
541,-30.049166,1.750869,2
542,5.181802,3.331354,1
543,-1.6308049,-1.9868081,1
544,1.4850878,-0.7334367,1
545,-9.74049,-4.4734926,1
546,4.1616244,13.340674,1
547,19.095976,1.0301636,1
548,12.13972,0.98127395,1
549,18.916552,0.57861036,1
550,-6.091532,0.0047012703,1
551,-3.8443313,-3.066931,1
552,13.947484,7.225075,1
553,11.44861,6.1089897,1
554,-6.4409432,4.4710665,1
555,-5.7712116,-1.6084899,1
556,-1.6393105,-4.4926505,1
557,-6.4392853,0.623614,1
558,-33.23285,-0.37903297,2
559,-10.471786,-7.902211,1
560,12.874047,0.6591459,1
561,9.011325,-1.4279097,1
562,13.17553,2.2127635,1
563,-2.2006686,-9.237864,1
564,1.8571694,-8.147065,1
565,-0.49603102,-9.002724,1
566,0.35718077,-2.422401,1
567,-32.892136,0.4115797,2
568,-29.558819,-1.3146015,2
569,-9.526523,3.2818313,1
570,-6.3866663,4.5654535,1
571,1.9359002,-0.53894955,1
572,-30.31008,-0.41953728,2
573,-0.053067125,-10.472029,1
574,-31.754313,-0.9748197,2
575,-30.251974,-1.0273042,2
576,7.2973332,-7.572364,1
577,-32.98806,0.18612564,2
578,-3.3305376,-7.917557,1
579,9.4403105,-9.033882,1
580,-31.082201,1.2868649,2
581,-1.2773261,-2.1536202,1
582,-9.669732,-2.1266015,1
583,-5.1884193,-0.32400018,1
584,15.186749,3.9293742,1
585,13.13266,6.623694,1
586,18.309834,5.3502345,1
587,-9.340118,3.3711677,1
588,-8.601274,2.615365,1
589,-30.135887,-1.6398813,2
590,9.190631,0.74587375,1
591,16.284906,3.9633846,1
592,14.042311,3.6767695,1
593,-4.611031,-7.691618,1
594,15.297166,0.9764027,1
595,-34.02479,-0.5457333,2
596,6.446273,-8.311527,1
597,-8.587648,-3.4163632,1
598,6.006599,11.843653,1
599,-29.473452,-0.24666704,2
600,-2.4761126,-9.639408,1
601,7.5269217,-5.397555,1
602,-33.24035,0.6161134,2
603,-34.193184,-0.26135567,2
604,-28.459148,0.36542687,2
605,-31.03032,-1.7978088,2
606,13.332161,-2.72255,1
607,0.630226,-2.1001873,1
608,12.833008,-2.5718052,1
609,6.5959873,8.332312,1
610,-7.1903324,-3.1859653,1
611,-14.0858965,-2.83035,1
612,18.663864,0.32271847,1
613,1.9992905,1.863183,1
614,1.2475402,11.56997,1
615,-31.160221,-1.2551757,2
616,-7.869564,6.6188025,1
617,-15.546891,-3.248075,1
618,12.425075,1.8546267,1
619,19.339773,1.0937917,1
620,-3.6900125,-5.2673845,1
621,-33.04371,-1.7692269,2
622,-7.320314,-6.885316,1
623,-3.1196218,-4.210881,1
624,-1.6967881,-10.750367,1
625,-6.9616303,6.6042147,1
626,-1.149193,-9.951451,1
627,13.484745,5.8240986,1
628,-15.3590765,-3.1742382,1
629,-3.6846297,1.9891008,1
630,-1.4983882,3.25478,1
631,13.275682,-0.45645818,1
632,0.74572176,13.400007,1
633,6.429699,7.3906636,1
634,-15.8933115,-2.8939364,1
635,10.17394,-1.650904,1
636,3.5285301,12.660743,1
637,5.456313,-6.0310793,1
638,3.6030834,11.397032,1
639,-29.711914,-0.6506941,2
640,3.3969476,-1.7245407,1
641,-29.167397,-2.6305878,2
642,3.968839,14.825885,1
643,-29.85866,-0.9609771,2
644,4.6180525,10.631643,1
645,2.073703,12.198877,1
646,10.945665,-9.953008,1
647,-32.528175,0.25967562,2
648,-7.6450415,0.17999123,1
649,11.182079,3.3379939,1
650,7.5140986,-8.566174,1
651,0.71007055,14.52196,1
652,-5.1849837,-4.9493732,1
653,-27.124308,0.4526357,2
654,-7.3620462,-8.553989,1
655,-27.351246,2.1306374,2
656,2.7185614,14.952378,1
657,-30.815672,-0.34493393,2
658,-3.5450213,2.042782,1
659,10.836189,-9.36888,1
660,11.4713745,-1.1824621,1
661,12.680392,5.129247,1
662,6.8301964,12.40197,1
663,-33.600803,-0.04763762,2
664,5.742303,13.45354,1
665,3.896223,7.1341205,1
666,1.9817305,11.353307,1
667,5.1946635,13.224927,1
668,-29.203049,0.5783712,2
669,5.92018,13.412434,1
670,-32.833515,1.4638604,2
671,0.2134698,11.687085,1
672,7.6109858,-3.485219,1
673,14.86734,-0.14215958,1
674,0.668161,7.055123,1
675,-5.371554,-1.2234935,1
676,14.701839,6.085158,1
677,13.407825,0.9138178,1
678,-1.881296,-8.444211,1
679,9.2470665,-9.970914,1
680,1.9578191,12.723527,1
681,-8.307309,3.022098,1
682,7.677506,-2.8052444,1
683,1.1421757,14.727355,1
684,-5.298845,-2.293127,1
685,8.651146,-7.555526,1
686,10.272156,-8.06894,1
687,7.585218,-11.308879,1
688,0.7299793,0.8849837,1
689,3.7697084,-2.0480409,1
690,10.805299,-2.2684853,1
691,-6.068457,6.6585045,1
692,-4.7423296,-1.5363175,1
693,2.3171299,5.34066,1
694,-0.01962053,-0.5319666,1
695,2.8458517,-0.0041269097,1
696,-6.4194508,-1.3986686,1
697,2.0081606,-9.032831,1
698,17.795675,-9.626534,1
699,19.471033,-6.73104,1
700,6.5682244,-10.612587,1
701,0.5594372,1.5208586,1
702,19.017265,-6.361652,1
703,-1.0801542,-2.756987,1
704,7.96874,-7.3851733,1
705,-7.9029245,-6.2491174,1
706,-9.0527315,-2.1983325,1
707,10.221398,11.7938175,1
708,-5.891671,2.1749754,1
709,2.9756923,14.111387,1
710,14.128961,0.57684326,1
711,17.706367,-7.5343685,1
712,11.456332,10.87945,1
713,18.268803,4.167803,1
714,-4.487517,-8.8150215,1
715,13.550613,-3.6433725,1
716,15.465056,5.9776716,1
717,19.217953,-4.4608827,1
718,18.07904,-9.156926,1
719,-1.1705209,-8.764568,1
720,1.1002,-9.5755,1
721,17.220911,4.698669,1
722,4.8127413,-5.946355,1
723,19.174664,-4.0995398,1
724,12.639679,1.7371343,1
725,-8.209372,-1.8068051,1
726,8.737282,-4.374519,1
727,-1.5034709,-8.339709,1
728,1.2871878,14.993425,1
729,1.763876,-0.8740293,1
730,7.0911455,-8.772185,1
731,-3.1675696,5.989193,1
732,3.5670629,6.3088293,1
733,3.1314676,15.364535,1
734,2.6694477,-1.815413,1
735,6.826265,13.029147,1
736,9.933958,4.42883,1
737,-8.620662,-8.71593,1
738,-6.425758,-8.342604,1
739,11.750016,-8.929734,1
740,7.701703,-4.05039,1
741,16.346165,5.75091,1
742,14.056826,-0.8769393,1
743,9.668198,5.003769,1
744,2.0642745,1.9758604,1
745,3.9124157,13.199198,1
746,3.8325543,-0.8004972,1
747,4.9828134,3.5881782,1
748,18.816368,-8.765138,1
749,19.24734,-3.4063075,1
750,20.037165,-7.3307247,1
751,-9.633888,-8.669713,1
752,18.161926,-9.051474,1
753,-7.1498895,-4.127947,1
754,18.143639,4.9871964,1
755,1.0878154,-3.553533,1
756,-28.403498,0.5931703,2
757,-30.212257,0.31847987,2
758,6.887155,2.8920896,1
759,-8.661142,-9.291514,1
760,-33.194355,1.1526604,2
761,-32.53208,-0.7711622,2
762,-31.548365,-0.32835567,2
763,12.589772,-1.176899,1
764,5.1841383,13.251531,1
765,-2.181774,-9.984129,1
766,-8.237514,1.9174289,1
767,3.378968,15.186952,1
768,-33.198444,0.8412345,2
769,10.425693,2.8857343,1
770,-2.3915653,-5.3269887,1
771,-26.743792,2.482861,2
772,-2.2524817,1.7798615,1
773,-13.980419,-2.5398617,1
774,-27.521877,-0.09054778,2
775,13.37309,-4.3354797,1
776,18.513542,1.5555931,1
777,19.222694,1.5223037,1
778,-9.577984,3.157117,1
779,10.830719,1.3128036,1
780,-27.422596,1.3875244,2
781,2.9055347,12.107913,1
782,-0.142001,2.6513023,1
783,-10.675132,-2.6357365,1
784,-6.822967,-3.428547,1
785,-30.74057,-1.4495407,2
786,17.15648,4.313259,1
787,0.7761123,11.655235,1
788,-7.4023805,-2.9023795,1
789,-32.800545,-0.8838887,2
790,-3.6566575,2.4698539,1
791,-32.342514,-0.4197918,2
792,-1.194946,-12.682607,1
793,-30.582474,0.524441,2
794,-29.94296,2.4591293,2
795,-8.76594,2.1258032,1
796,8.444418,-2.6067836,1
797,-5.4944534,4.456832,1
798,-5.3605485,5.4458127,1
799,-28.946756,-1.305534,2
800,8.634259,8.002512,1
801,7.013563,-2.7781527,1
802,-29.29951,-0.51167583,2
803,12.710941,6.046165,1
804,-7.270159,-1.4129889,1
805,0.9098687,-3.6707556,1
806,-29.344154,-1.521248,2
807,9.324796,6.6290865,1
808,-27.965675,0.8889536,2
809,4.3715687,-1.255662,1
810,7.1096735,8.986207,1
811,5.919311,12.6773405,1
812,-7.394346,-0.76323366,1
813,-2.0373905,7.443967,1
814,-7.2200522,-2.1033304,1
815,-4.5409045,6.523414,1
816,-26.086311,4.3425603,2
817,-27.45883,0.26874754,2
818,-28.642435,-2.5043051,2
819,13.614894,0.842601,1
820,2.057549,14.097274,1
821,6.33277,9.289812,1
822,-0.29896045,11.820629,1
823,8.329158,5.226722,1
824,-28.652662,-0.25275603,2
825,-30.88601,0.12032395,2
826,2.6346414,-0.84637463,1
827,-34.21295,0.81091106,2
828,-30.049585,1.6135808,2
829,6.9787283,11.484095,1
830,14.507449,2.745189,1
831,-30.593893,0.45806992,2
832,-26.542778,1.9413183,2
833,16.247732,3.541331,1
834,-30.562592,-2.1439285,2
835,11.334764,-9.375437,1
836,1.0993171,11.153652,1
837,1.3358305,15.422201,1
838,8.595062,2.8140743,1
839,-26.66297,-1.8727025,2
840,-5.7405734,-1.6743253,1
841,-9.727522,3.8009102,1
842,-30.129051,-0.40752122,2
843,6.012837,-9.613507,1
844,-9.361058,-0.44334298,1
845,9.120583,9.2053175,1
846,10.515295,10.086618,1
847,-30.883179,-1.4733824,2
848,-8.567655,-5.791018,1
849,0.7462293,3.1313899,1
850,10.407553,-6.7213097,1
851,-9.045303,-7.3972783,1
852,3.6145773,2.7084045,1
853,-32.750587,1.1205087,2
854,3.188725,11.955787,1
855,-33.38257,1.5032625,2
856,-30.135828,2.6404967,2
857,-7.9623494,-9.33752,1
858,-30.378195,0.055808656,2
859,-28.22704,1.2282462,2
860,-31.062582,1.9286026,2
861,-11.506526,-4.071192,1
862,-30.79798,-1.9380879,2
863,-1.2129427,-10.762173,1
864,-29.882336,-1.0033096,2
865,2.420306,13.182212,1
866,-8.340199,-10.66703,1
867,-30.139822,2.1483457,2
868,9.343446,-3.389687,1
869,-7.6396713,-4.0451665,1
870,-8.51047,-9.638645,1
871,8.761354,10.744151,1
872,-28.2402,-0.91853225,2
873,11.635665,0.3002294,1
874,3.1305642,-8.856898,1
875,2.349969,-5.06615,1
876,-26.361147,3.7716973,2
877,-7.0246735,-1.2751758,1
878,-7.349186,0.96972173,1
879,7.876533,-2.0316887,1
880,3.8762333,7.6875715,1
881,-3.6800714,-7.4100404,1
