,timestamp,participantId,currentMode,hungerStatus,sleepStatus,apartmentId,availableBalance,jobId,financialStatus,dailyFoodBudget,weeklyExtraBudget,x,y
19,2022-03-01 16:20:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,597.3893285187413,4188.277995357025
20,2022-03-01 16:25:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,443.17853596958696,4476.35082226572
21,2022-03-01 16:30:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,186.58220038615545,4289.306752425475
22,2022-03-01 16:35:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,-40.10593511329206,4099.978718269567
23,2022-03-01 16:40:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,-386.2599632751275,4221.27279470121
24,2022-03-01 16:45:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,-797.9927257771365,4263.196554347409
25,2022-03-01 16:50:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,-1217.3717315866245,4265.682141373445
26,2022-03-01 16:55:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,-1634.9889551258566,4223.17416252554
27,2022-03-01 17:00:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,-1732.6215405740306,3889.834143115387
28,2022-03-01 17:05:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,-1937.0116947447889,3633.873528918921
29,2022-03-01 17:10:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,-1968.5508137341872,3215.5758081064023
30,2022-03-01 17:15:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,-1989.9742192243016,2798.085800964764
31,2022-03-01 17:20:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,-2194.738620303581,2551.493985248739
32,2022-03-01 17:25:00+00:00,1008.0,AtHome,BecameFull,Awake,525.0,2835.6084707149143,55.0,Stable,12.0,630.3854671887487,-2153.571909256819,2521.0884089647766
33,2022-03-02 05:45:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,-2158.723146778084,2525.141681242502
34,2022-03-02 05:50:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,-1991.3110884571408,2787.562020547484
35,2022-03-02 05:55:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,-1968.3563156051728,3204.969237308324
36,2022-03-02 06:00:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,-1937.419892307972,3623.2730313661536
37,2022-03-02 06:05:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,-1733.4168583917078,3879.255644016473
38,2022-03-02 06:10:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,-1645.5730021154984,4222.45644187103
39,2022-03-02 06:15:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,-1227.9731589942958,4265.298852270124
40,2022-03-02 06:20:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,-808.5930836375272,4262.78474510941
41,2022-03-02 06:25:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,-390.1658217757917,4229.354524049834
42,2022-03-02 06:30:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,-50.71358467192458,4099.856470741633
43,2022-03-02 06:35:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,185.5622880862977,4278.747540687972
44,2022-03-02 06:40:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,432.5704122658257,4476.42071577409
45,2022-03-02 06:45:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,595.4007003251986,4198.698289571905
46,2022-03-02 06:50:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,899.8336266890465,4059.0157433011177
47,2022-03-02 06:55:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,1319.7393001413702,4062.994075447884
48,2022-03-02 07:00:00+00:00,1008.0,AtWork,BecameFull,Awake,525.0,2807.9272827556088,55.0,Stable,12.0,649.0399974188606,1754.2589604810912,4019.6065806095503
49,2022-03-02 15:35:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,1749.107722959826,4023.659852887276
50,2022-03-02 15:40:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,1330.347429286658,4063.063138127226
51,2022-03-02 15:45:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,910.4330241224702,4059.451573159112
52,2022-03-02 15:50:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,597.3893285187413,4188.277995357025
53,2022-03-02 15:55:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,443.17853596958696,4476.35082226572
54,2022-03-02 16:00:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,186.58220038615545,4289.306752425475
55,2022-03-02 16:05:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,-40.10593511329206,4099.978718269567
56,2022-03-02 16:10:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,-386.2599632751275,4221.27279470121
57,2022-03-02 16:15:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,-797.9927257771365,4263.196554347409
58,2022-03-02 16:20:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,-1217.3717315866245,4265.682141373445
59,2022-03-02 16:25:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,-1634.9889551258566,4223.17416252554
60,2022-03-02 16:30:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,-1732.6215405740306,3889.834143115387
61,2022-03-02 16:35:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,-1937.0116947447889,3633.873528918921
62,2022-03-02 16:40:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,-1968.5508137341872,3215.5758081064023
63,2022-03-02 16:45:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,-1989.9742192243016,2798.085800964764
64,2022-03-02 16:50:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,-2194.738620303581,2551.493985248739
65,2022-03-02 16:55:00+00:00,1008.0,AtHome,BecomingHungry,Awake,525.0,2967.081400465448,55.0,Stable,12.0,649.0399974188606,-2153.571909256819,2521.0884089647766
66,2022-03-03 05:45:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,-2158.723146778084,2525.141681242502
67,2022-03-03 05:50:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,-1991.3110884571408,2787.562020547484
68,2022-03-03 05:55:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,-1968.3563156051728,3204.969237308324
69,2022-03-03 06:00:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,-1937.419892307972,3623.2730313661536
70,2022-03-03 06:05:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,-1733.4168583917078,3879.255644016473
71,2022-03-03 06:10:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,-1645.5730021154984,4222.45644187103
72,2022-03-03 06:15:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,-1227.9731589942958,4265.298852270124
73,2022-03-03 06:20:00+00:00,1008.0,Transport,JustAte,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,-808.5930836375272,4262.78474510941
74,2022-03-03 06:25:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,-390.1658217757917,4229.354524049834
75,2022-03-03 06:30:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,-50.71358467192458,4099.856470741633
76,2022-03-03 06:35:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,185.5622880862977,4278.747540687972
77,2022-03-03 06:40:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,432.5704122658257,4476.42071577409
78,2022-03-03 06:45:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,595.4007003251986,4198.698289571905
79,2022-03-03 06:50:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,899.8336266890465,4059.0157433011177
80,2022-03-03 06:55:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,1319.7393001413702,4062.994075447884
81,2022-03-03 07:00:00+00:00,1008.0,AtWork,BecameFull,Awake,525.0,2945.6170426885524,55.0,Stable,12.0,669.865708800397,1754.2589604810912,4019.6065806095503
82,2022-03-03 15:35:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,1749.107722959826,4023.659852887276
83,2022-03-03 15:40:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,1330.347429286658,4063.063138127226
84,2022-03-03 15:45:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,910.4330241224702,4059.451573159112
85,2022-03-03 15:50:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,597.3893285187413,4188.277995357025
86,2022-03-03 15:55:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,443.17853596958696,4476.35082226572
87,2022-03-03 16:00:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,186.58220038615545,4289.306752425475
88,2022-03-03 16:05:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,-40.10593511329206,4099.978718269567
89,2022-03-03 16:10:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,-386.2599632751275,4221.27279470121
90,2022-03-03 16:15:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,-797.9927257771365,4263.196554347409
91,2022-03-03 16:20:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,-1217.3717315866245,4265.682141373445
92,2022-03-03 16:25:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,-1634.9889551258566,4223.17416252554
93,2022-03-03 16:30:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,-1732.6215405740306,3889.834143115387
94,2022-03-03 16:35:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,-1937.0116947447889,3633.873528918921
95,2022-03-03 16:40:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,-1968.5508137341872,3215.5758081064023
96,2022-03-03 16:45:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,-1989.9742192243016,2798.085800964764
97,2022-03-03 16:50:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,-2194.738620303581,2551.493985248739
98,2022-03-03 16:55:00+00:00,1008.0,AtHome,BecomingHungry,Awake,525.0,3104.771160398392,55.0,Stable,12.0,669.865708800397,-2153.571909256819,2521.0884089647766
99,2022-03-04 05:45:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,-2158.723146778084,2525.141681242502
100,2022-03-04 05:50:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,-1991.3110884571408,2787.562020547484
101,2022-03-04 05:55:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,-1968.3563156051728,3204.969237308324
102,2022-03-04 06:00:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,-1937.419892307972,3623.2730313661536
103,2022-03-04 06:05:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,-1733.4168583917078,3879.255644016473
104,2022-03-04 06:10:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,-1645.5730021154984,4222.45644187103
105,2022-03-04 06:15:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,-1227.9731589942958,4265.298852270124
106,2022-03-04 06:20:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,-808.5930836375272,4262.78474510941
107,2022-03-04 06:25:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,-390.1658217757917,4229.354524049834
108,2022-03-04 06:30:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,-50.71358467192458,4099.856470741633
109,2022-03-04 06:35:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,185.5622880862977,4278.747540687972
110,2022-03-04 06:40:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,432.5704122658257,4476.42071577409
111,2022-03-04 06:45:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,595.4007003251986,4198.698289571905
112,2022-03-04 06:50:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,899.8336266890465,4059.0157433011177
113,2022-03-04 06:55:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,1319.7393001413702,4062.994075447884
114,2022-03-04 07:00:00+00:00,1008.0,AtWork,BecameFull,Awake,525.0,3087.1877710163617,55.0,Stable,12.0,692.6640920442586,1754.2589604810912,4019.6065806095503
115,2022-03-04 15:35:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,1749.107722959826,4023.659852887276
116,2022-03-04 15:40:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,1330.347429286658,4063.063138127226
117,2022-03-04 15:45:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,910.4330241224702,4059.451573159112
118,2022-03-04 15:50:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,597.3893285187413,4188.277995357025
119,2022-03-04 15:55:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,443.17853596958696,4476.35082226572
120,2022-03-04 16:00:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,186.58220038615545,4289.306752425475
121,2022-03-04 16:05:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,-40.10593511329206,4099.978718269567
122,2022-03-04 16:10:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,-386.2599632751275,4221.27279470121
123,2022-03-04 16:15:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,-797.9927257771365,4263.196554347409
124,2022-03-04 16:20:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,-1217.3717315866245,4265.682141373445
125,2022-03-04 16:25:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,-1634.9889551258566,4223.17416252554
126,2022-03-04 16:30:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,-1732.6215405740306,3889.834143115387
127,2022-03-04 16:35:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,-1937.0116947447889,3633.873528918921
128,2022-03-04 16:40:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,-1968.5508137341872,3215.5758081064023
129,2022-03-04 16:45:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,-1989.9742192243016,2798.085800964764
130,2022-03-04 16:50:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,-2194.738620303581,2551.493985248739
131,2022-03-04 16:55:00+00:00,1008.0,AtHome,BecomingHungry,Awake,525.0,3246.341888726201,55.0,Stable,12.0,692.6640920442586,-2153.571909256819,2521.0884089647766
132,2022-03-07 05:45:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,-2158.723146778084,2525.141681242502
133,2022-03-07 05:50:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,-1991.3110884571408,2787.562020547484
134,2022-03-07 05:55:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,-1968.3563156051728,3204.969237308324
135,2022-03-07 06:00:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,-1937.419892307972,3623.2730313661536
136,2022-03-07 06:05:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,-1733.4168583917078,3879.255644016473
137,2022-03-07 06:10:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,-1645.5730021154984,4222.45644187103
138,2022-03-07 06:15:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,-1227.9731589942958,4265.298852270124
139,2022-03-07 06:20:00+00:00,1008.0,Transport,JustAte,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,-808.5930836375272,4262.78474510941
140,2022-03-07 06:25:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,-390.1658217757917,4229.354524049834
141,2022-03-07 06:30:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,-50.71358467192458,4099.856470741633
142,2022-03-07 06:35:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,185.5622880862977,4278.747540687972
143,2022-03-07 06:40:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,432.5704122658257,4476.42071577409
144,2022-03-07 06:45:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,595.4007003251986,4198.698289571905
145,2022-03-07 06:50:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,899.8336266890465,4059.0157433011177
146,2022-03-07 06:55:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,1319.7393001413702,4062.994075447884
147,2022-03-07 07:00:00+00:00,1008.0,AtWork,BecameFull,Awake,525.0,3026.940858736976,55.0,Stable,12.0,749.6288742856715,1754.2589604810912,4019.6065806095503
148,2022-03-07 15:35:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3186.0949764468146,55.0,Stable,12.0,749.6288742856715,1749.107722959826,4023.659852887276
149,2022-03-07 15:40:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3186.0949764468146,55.0,Stable,12.0,749.6288742856715,1330.347429286658,4063.063138127226
150,2022-03-07 15:45:00+00:00,1008.0,Transport,BecameFull,Awake,525.0,3186.0949764468146,55.0,Stable,12.0,749.6288742856715,910.4330241224702,4059.451573159112
151,2022-03-07 15:50:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3186.0949764468146,55.0,Stable,12.0,749.6288742856715,597.3893285187413,4188.277995357025
152,2022-03-07 15:55:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3186.0949764468146,55.0,Stable,12.0,749.6288742856715,443.17853596958696,4476.35082226572
153,2022-03-07 16:00:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3186.0949764468146,55.0,Stable,12.0,749.6288742856715,186.58220038615545,4289.306752425475
154,2022-03-07 16:05:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3186.0949764468146,55.0,Stable,12.0,749.6288742856715,-40.10593511329206,4099.978718269567
155,2022-03-07 16:10:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3186.0949764468146,55.0,Stable,12.0,749.6288742856715,-386.2599632751275,4221.27279470121
156,2022-03-07 16:15:00+00:00,1008.0,Transport,BecomingHungry,Awake,525.0,3186.0949764468146,55.0,Stable,12.0,749.6288742856715,-797.9927257771365,4263.196554347409
