pID,X1,X2,Cluster
168,-26.687918,-0.003645363,2
169,-16.99815,14.3942175,1
170,28.99854,-2.9133816,1
171,23.687244,17.6702,1
172,-29.222939,11.771432,2
173,-19.074482,-40.975464,1
174,-14.016801,-36.917496,1
175,36.424904,-12.634395,1
176,-6.840363,-50.981354,1
177,-26.352018,11.769277,2
178,42.89531,62.09409,3
179,-25.387745,-11.217232,2
180,38.935974,54.785316,3
181,40.895615,-27.16051,1
182,19.81734,-27.592209,1
183,22.631313,49.981003,3
184,50.47714,-27.423292,1
185,24.47128,46.566677,3
186,44.01582,57.639908,3
187,28.121758,34.069077,3
188,44.160503,56.5169,3
189,24.053324,33.100388,3
190,-31.744085,-13.050795,2
191,8.625499,-1.5753107,1
192,26.778536,48.607628,3
193,42.067375,58.856907,3
194,35.917572,50.328228,3
195,25.831284,47.306213,3
196,-24.493032,1.1344224,1
197,0.8403004,-58.434433,1
198,23.53281,51.42259,3
199,-27.689978,-0.6410194,2
200,26.591978,47.95151,3
201,26.61899,31.982763,3
202,21.701435,-41.656796,1
203,-0.9163066,-39.687523,1
204,26.076372,32.10273,3
205,58.520145,9.042831,1
206,-28.236664,11.394935,2
207,44.156246,61.1758,3
208,29.28715,-5.85704,1
209,27.272806,50.364155,3
210,-18.544508,-41.072067,1
211,21.6489,52.04,3
212,45.37068,-22.565958,1
213,43.14073,60.162632,3
214,40.118122,27.923,3
215,28.365185,27.767551,3
216,24.458975,52.372097,3
217,43.061543,-23.444614,1
218,-7.10815,-49.876587,1
219,46.315292,57.196648,3
220,-10.030189,-42.572227,1
221,3.893295,-22.704062,1
222,-18.57452,-7.7004933,1
223,42.00126,-20.01605,1
224,36.751686,53.136555,3
225,43.026356,25.44263,3
226,-30.235603,-49.359024,2
227,-21.109732,18.864859,1
228,23.436378,52.188786,3
229,42.91426,61.481976,3
230,-1.1645854,32.372677,1
231,-0.92338365,-39.347736,1
232,19.094597,-43.269547,1
233,23.559544,35.153355,3
234,-20.075678,14.999876,1
235,43.928856,60.42447,3
236,34.9945,50.44494,3
237,37.499756,39.284878,3
238,24.03127,47.433323,3
239,-2.9135926,-44.517757,1
240,-15.699327,20.169165,1
241,23.870712,46.65544,3
242,6.7499504,9.980217,1
243,-23.975683,-37.803947,1
244,21.330885,-42.6959,1
245,44.969917,55.788216,3
246,-18.059696,-41.17613,1
247,-11.317386,-43.228065,1
248,27.45849,30.823807,3
249,23.852701,-42.693066,1
250,-24.777699,-37.543232,1
251,-24.682034,1.0712184,1
252,46.06744,-7.095205,1
253,-5.9634843,2.389861,1
254,22.024315,15.666807,1
255,3.5609205,-53.694008,1
256,-79.5352,4.618161,2
257,-3.1666524,-9.37699,1
258,6.777492,-56.757298,1
259,40.298767,26.416008,3
260,3.266346,-17.562145,1
261,43.40824,-6.1572046,1
262,-60.203342,6.8623796,2
263,-17.909983,37.52204,1
264,27.363478,-4.838462,1
265,33.95879,29.859646,3
266,48.86513,-32.188873,1
267,-61.892387,-6.3357525,2
268,6.8261366,38.99308,1
269,33.660534,-11.535485,1
270,49.230625,-3.0710897,1
271,-4.920429,-8.790495,1
272,-13.838182,-53.809155,1
273,22.173769,-43.021515,1
274,-20.671698,-46.534184,1
275,41.879177,17.688217,1
276,63.431984,4.682961,1
277,6.2787194,-58.889484,1
278,16.573946,25.298132,3
279,-61.95269,12.112546,2
280,19.766207,25.792732,3
281,-12.010329,-13.475265,1
282,41.271683,18.422617,1
283,5.2549157,-58.497887,1
284,8.564871,-26.419136,1
285,-85.543945,-2.199743,2
286,-31.341524,-25.68114,2
287,-32.348587,-13.033004,2
288,-63.70271,-6.191588,2
289,-0.51834583,-58.32022,1
290,22.747686,14.4741955,1
291,31.381855,-11.710292,1
292,-11.775766,-54.30637,1
293,36.85514,7.8078437,1
294,3.2689,-50.5905,1
295,7.0491047,-0.53468454,1
296,-20.37834,-29.026442,1
297,29.002998,34.297764,3
298,-67.15731,-1.9309919,2
299,31.23664,-12.7445545,1
300,37.43186,9.664517,1
301,-66.56641,12.930319,2
302,12.23186,32.9562,1
303,0.6275361,-22.538843,1
304,35.678352,24.283434,3
305,53.46087,-27.337496,1
306,45.571022,2.4809015,1
307,-6.6121364,-51.040794,1
308,66.92039,8.76324,1
309,7.0831914,8.294594,1
310,51.19622,7.9483004,1
311,18.446127,-25.54157,1
312,27.200382,29.575636,3
313,41.749123,25.555109,3
314,1.4591683,-19.904976,1
315,15.312146,22.001493,3
316,21.37568,15.0079155,1
317,52.181244,-6.6408443,1
318,10.952345,-7.5175724,1
319,12.813224,5.4210625,1
320,9.103661,-9.921651,1
321,-24.468163,-53.143597,1
322,54.34598,-30.312641,1
323,5.320481,-56.031628,1
324,34.015514,20.064278,3
325,19.655169,-0.8972245,1
326,-30.388332,-6.2526116,2
327,39.2178,26.662853,3
328,-10.406106,-17.3705,1
329,40.469234,25.587053,3
330,46.70283,-28.91282,1
331,-27.449795,-1.7017648,2
332,30.721468,13.115601,1
333,36.44451,26.905489,3
334,57.371407,9.22689,1
335,7.2122254,0.5963061,1
336,-32.93586,-7.930702,2
337,6.1087713,39.11874,1
338,53.861298,-29.260653,1
339,36.426365,27.326656,3
340,67.46048,6.8346276,1
341,14.448671,4.7463503,1
342,-29.051052,1.1442577,2
343,47.65033,5.9080873,1
344,51.466038,10.320147,1
345,-16.257774,-14.7805805,1
346,-61.621452,11.779541,2
347,14.059026,4.8050447,1
348,-17.046448,-15.314507,1
349,-30.236412,-7.5988693,2
350,-8.163914,-7.938731,1
351,32.523754,17.86766,1
352,-9.826094,-27.092836,1
353,-24.04107,-25.727818,1
354,-3.0939643,35.85883,1
355,22.367596,-25.188309,1
356,-84.33183,0.9446113,2
357,-30.572884,-12.460027,2
358,-24.911098,-52.023567,1
359,-11.6253395,-50.24735,1
360,-2.2254996,4.282867,1
361,67.43756,4.922295,1
362,23.590302,-27.903717,1
363,32.34659,19.606524,1
364,16.170322,26.795229,3
365,44.801323,0.75938916,1
366,11.8407135,35.07316,1
367,5.3910456,10.478657,1
368,10.384968,9.33992,1
369,7.141629,36.616814,1
370,50.877495,-30.248377,1
371,9.524341,-16.67477,1
372,0.06416132,-41.303856,1
373,21.097351,-28.48165,1
374,22.83223,-28.505053,1
375,-21.143883,37.54771,1
376,30.504564,-4.624909,1
377,33.388172,30.24201,3
378,-0.56188494,-59.30451,1
379,36.66919,32.339092,3
380,-61.457874,-6.5031686,2
381,4.4679337,-22.659742,1
382,-65.72309,7.6449485,2
383,-66.222244,14.169686,2
384,-7.348701,-31.002056,1
385,-9.254489,-8.598285,1
386,17.663929,-24.435944,1
387,52.742462,-6.38503,1
388,-9.031349,-41.947636,1
389,47.030018,-6.755313,1
390,46.067276,-29.121563,1
391,42.818577,19.290674,1
392,-7.431608,-30.113625,1
393,49.419094,-29.060097,1
394,49.962395,-7.284852,1
395,-12.684555,-54.09888,1
396,53.755844,-6.007267,1
397,-23.942562,-30.299967,1
398,47.16349,-30.632572,1
399,8.015339,37.663914,1
400,0.85480607,-23.44496,1
401,38.745506,13.002208,1
402,-11.334515,1.037978,1
403,-15.341426,20.974815,1
404,16.821165,21.779089,3
405,-6.333851,2.7413974,1
406,-68.12692,-0.09928226,2
407,-61.747803,-0.26815316,2
408,21.162683,-43.686806,1
409,-22.483608,-36.003605,1
410,4.8878617,10.838952,1
411,-22.2421,-19.382431,1
412,-12.057458,2.2424908,1
413,63.479404,6.4740314,1
414,29.518316,-2.554022,1
415,34.961704,20.969164,3
416,-25.536465,-27.094015,2
417,-28.204416,-47.40389,2
418,47.880257,-31.682959,1
419,-20.494677,-9.236152,1
420,22.568062,52.08722,3
421,47.829407,-5.681274,1
422,-18.372255,-8.710678,1
423,24.068846,32.505733,3
424,-16.115055,-53.823025,1
425,-27.37218,-0.883094,2
426,-11.206563,-14.296525,1
427,-17.638186,-49.295853,1
428,25.352146,51.382587,3
429,52.73499,11.393473,1
430,50.20887,-24.315887,1
431,-12.7352915,-13.43074,1
432,18.73182,-43.235325,1
433,27.97022,47.842133,3
434,47.52055,-11.69375,1
435,49.17873,-23.218336,1
436,0.1365493,-58.099155,1
437,33.561035,-16.50821,1
438,-2.3396301,0.70394033,1
439,0.32603747,-53.631134,1
440,11.131114,8.285773,1
441,-1.8971586,-45.222313,1
442,-27.356087,-22.503592,2
443,-3.5751517,-55.944542,1
444,40.8403,23.025616,3
445,-29.67433,-23.06233,2
446,30.967478,15.475071,1
447,52.81387,-30.870329,1
448,23.106749,-42.260536,1
449,-32.21335,-27.230215,2
450,10.965286,-15.235957,1
451,42.19218,27.31835,3
452,-11.805737,-52.553192,1
453,40.58475,-27.949383,1
454,-18.57169,43.439156,1
455,29.125961,14.041134,1
456,-23.62049,-37.54394,1
457,30.33428,34.78682,3
458,-25.169937,35.202328,2
459,-4.0742297,-10.122488,1
460,3.8267908,-51.67808,1
461,26.374264,37.360744,3
462,39.99962,-29.160625,1
463,-27.184128,-29.847576,2
464,47.830845,-29.277521,1
465,25.910633,37.049877,3
466,46.76276,6.587692,1
467,-28.656319,-46.08035,2
468,11.204138,-5.274448,1
469,12.866207,-3.351232,1
470,41.603283,58.61554,3
471,44.027676,25.442657,3
472,49.29668,-32.622757,1
473,53.34486,-30.95115,1
474,36.59623,36.11502,3
475,62.86402,5.8571496,1
476,33.430878,10.781588,1
477,-29.800396,-24.090084,2
478,-3.0083697,1.5940927,1
479,22.463766,-43.781765,1
480,29.778803,15.422536,1
481,-24.440628,-20.491844,1
482,49.03674,2.9478528,1
483,22.011015,16.34425,1
484,45.21016,-30.588083,1
485,0.27345794,23.928066,1
486,53.44709,11.741755,1
487,-12.994743,-15.115855,1
488,-16.42826,-54.443817,1
489,28.649279,29.367651,3
490,37.90609,22.59866,3
491,44.97549,56.2373,3
492,13.106821,3.483989,1
493,6.7086387,-25.065538,1
494,27.38884,33.171345,3
495,-33.00311,-24.866486,2
496,38.41019,57.54025,3
497,-13.164626,-42.660095,1
498,-31.893578,-14.44626,2
499,36.11374,-12.915547,1
500,-20.490461,35.157764,1
501,-18.860323,-51.82514,1
502,-16.365067,-18.589787,1
503,-26.864883,-49.87936,2
504,-12.20902,37.240677,1
505,-35.349617,-2.9182734,2
506,7.3275094,-3.478482,1
507,-20.624834,42.863792,1
508,45.0457,-30.226791,1
509,-61.827484,5.9063396,2
510,-65.6257,0.3307775,2
511,7.4799128,9.708455,1
512,-64.77892,3.2742984,2
513,11.063268,4.3349004,1
514,-85.57246,-2.9025323,2
515,-11.441068,-9.392573,1
516,-26.21137,13.45817,2
517,-32.389477,-26.619806,2
518,-24.094131,-26.757145,1
519,7.2531185,-50.55984,1
520,31.441303,16.060822,1
521,7.344116,-1.2771294,1
522,-2.504278,37.50735,1
523,-85.44584,2.488536,2
524,-2.6414328,38.11972,1
525,32.618683,35.506126,3
526,-8.488659,-30.675947,1
527,-0.2592804,-9.638253,1
528,37.21167,35.03823,3
529,-29.059769,1.2593737,2
530,30.772985,-13.843282,1
531,29.797577,-2.0770705,1
532,35.69188,11.831663,1
533,-34.003242,-3.8927634,2
534,-18.810732,43.174385,1
535,-12.8199215,-11.8396015,1
536,57.783436,9.170229,1
537,18.703518,-42.426304,1
538,-37.10577,-4.0782604,2
539,-59.461216,6.3912587,2
540,-26.191105,-48.529007,2
541,-78.900154,10.1841755,2
542,4.3320885,8.482437,1
543,-2.120793,-10.40881,1
544,4.671308,-4.9565973,1
545,-31.744068,-16.1173,2
546,-10.88963,36.10514,1
547,67.240974,6.281972,1
548,36.248806,9.592067,1
549,66.05784,5.7485056,1
550,-19.065336,-11.958112,1
551,4.9850726,-27.201393,1
552,33.17849,29.919641,3
553,13.069705,8.621064,1
554,-20.539297,2.5517795,1
555,-18.327906,-17.371084,1
556,6.6864567,-26.14639,1
557,-19.333729,-10.373396,1
558,-84.174545,-1.2055805,2
559,-26.145687,-46.823135,2
560,38.41044,12.318951,1
561,38.758495,-4.1585016,1
562,31.619667,13.353262,1
563,2.3401058,-51.007156,1
564,17.42743,-42.088852,1
565,7.0812073,-51.701004,1
566,6.6569123,-13.95506,1
567,-81.702446,-0.4456642,2
568,-65.46582,5.5258007,2
569,-35.31979,-4.809382,2
570,-20.540524,2.7352092,1
571,3.1498706,-5.047563,1
572,-65.743454,2.4894407,2
573,2.9582686,-55.818207,1
574,-68.38513,-3.0726726,2
575,-65.52789,4.3709235,2
576,42.44538,-24.025331,1
577,-81.94395,-2.7417538,2
578,-4.3760247,-44.799446,1
579,51.180714,-29.921143,1
580,-71.526764,1.566187,2
581,-2.4790087,-9.838636,1
582,-31.033077,-24.752554,2
583,-13.966109,-13.9629965,1
584,34.982735,20.560482,3
585,31.04014,28.286034,3
586,37.1399,34.12039,3
587,-34.56093,-3.643735,2
588,-31.357649,-2.6386135,2
589,-64.014366,-3.1056182,2
590,19.54929,-1.1285496,1
591,42.772285,18.89617,1
592,33.167816,19.632982,1
593,-7.0922084,-46.814262,1
594,45.291878,3.7639585,1
595,-84.81744,-3.8948379,2
596,39.717735,-26.7084,1
597,-27.056616,-29.354958,2
598,-3.142494,26.037214,1
599,-64.94509,-2.9938085,2
600,-2.8188598,-55.614918,1
601,35.1542,-17.083048,1
602,-81.189384,-0.83573866,2
603,-84.3561,-3.8554602,2
604,-67.79898,10.471587,2
605,-61.474827,-5.490142,2
606,51.546223,-6.119558,1
607,6.5417767,-13.725676,1
608,50.59162,-5.9754686,1
609,5.0743995,28.783962,1
610,-20.581362,-30.060715,1
611,-9.283366,-27.651737,1
612,64.59626,6.603322,1
613,1.1439254,4.4026246,1
614,-20.506296,36.343117,1
615,-62.484203,-5.579215,2
616,-28.043493,12.392507,2
617,-7.2548094,-30.67742,1
618,51.40044,8.221695,1
619,67.96024,6.1397796,1
620,-1.5079637,-48.971123,1
621,-86.60888,-4.0815215,2
622,-14.526899,-43.738293,1
623,2.5325556,-21.815193,1
624,2.4002068,-58.413017,1
625,-25.591425,11.651642,2
626,7.5791607,-57.558113,1
627,34.411945,26.054504,3
628,-8.223383,-30.385372,1
629,-9.522152,-18.791758,1
630,-12.145841,2.2554507,1
631,45.50319,2.7126317,1
632,-20.103584,43.05817,1
633,0.21856622,24.13056,1
634,-9.12299,-31.447617,1
635,43.688816,-6.715984,1
636,-12.637604,38.192486,1
637,23.908112,-26.045626,1
638,-3.4664521,38.485752,1
639,-63.458965,3.2566288,2
640,8.138883,-4.314875,1
641,-58.995277,5.973379,2
642,-11.864956,43.500446,1
643,-64.34404,2.951743,2
644,-12.105909,32.35981,1
645,-17.857492,35.61991,1
646,53.36419,-26.291868,1
647,-83.84397,1.7564892,2
648,-29.575336,-8.984135,2
649,24.456491,16.170553,1
650,41.90877,-27.940765,1
651,-18.53389,45.6993,1
652,-0.31594685,-22.503914,1
653,-65.86302,16.065634,2
654,-23.154377,-55.61106,1
655,-67.7302,18.175272,2
656,-12.566204,43.57846,1
657,-66.64688,-0.013966897,2
658,-9.189732,-19.025755,1
659,54.22561,-28.102364,1
660,43.991974,0.3396824,1
661,54.433155,13.027813,1
662,-2.8670003,32.33015,1
663,-83.223076,-2.081527,2
664,-4.234945,29.569176,1
665,7.2188387,24.22758,1
666,-18.315239,37.370373,1
667,-5.8199215,27.565052,1
668,-68.8471,8.218653,2
669,-4.151432,30.012583,1
670,-80.462074,2.0571682,2
671,-23.84106,35.442764,1
672,34.173878,-14.020505,1
673,47.79047,5.5702705,1
674,-22.007511,1.017231,1
675,-17.015928,-17.586418,1
676,35.28118,29.446888,3
677,38.983353,12.27814,1
678,4.478193,-50.23253,1
679,48.345364,-30.776272,1
680,-16.875183,34.85993,1
681,-30.880487,-2.412274,2
682,33.68839,-12.060937,1
683,-17.831453,45.628643,1
684,-21.331442,-17.541582,1
685,38.718277,-15.231421,1
686,49.430737,-23.841028,1
687,22.681194,-29.180567,1
688,-2.9141386,2.0716827,1
689,10.861969,-8.189549,1
690,44.82839,-7.1240106,1
691,-24.79822,12.2287445,1
692,-17.37074,-17.128237,1
693,-0.4361778,25.390226,1
694,-5.3250813,-7.747271,1
695,7.9377017,-1.8709229,1
696,-20.526613,-18.8858,1
697,19.62714,-41.513157,1
698,47.889324,58.27524,3
699,39.020584,55.10044,3
700,20.425703,-27.873058,1
701,-3.0940425,2.72403,1
702,39.232964,53.379837,3
703,-1.2197114,-9.804543,1
704,42.139366,-20.790886,1
705,-14.378671,-37.09355,1
706,-27.918747,-24.792818,2
707,23.597145,46.076893,3
708,-19.120298,-7.4266224,1
709,-12.790281,40.25405,1
710,41.18332,14.269408,1
711,43.6601,61.082535,3
712,25.635445,45.598854,3
713,37.74674,36.60776,3
714,-7.2104435,-49.09468,1
715,53.491833,-7.6537037,1
716,33.232952,35.66002,3
717,35.925655,50.806187,3
718,46.966164,58.15598,3
719,5.973246,-50.818993,1
720,19.045843,-45.002693,1
721,36.616844,38.36783,3
722,24.889797,-30.340101,1
723,35.94281,49.503616,3
724,33.545906,12.777667,1
725,-25.204552,-20.012896,2
726,37.9741,-13.925643,1
727,5.235061,-50.402145,1
728,-17.430826,45.870213,1
729,3.5569968,-5.22562,1
730,40.90776,-28.807049,1
731,-15.496971,19.45457,1
732,40.017517,-5.602543,1
733,-12.19367,44.847187,1
734,5.739122,-7.3281474,1
735,-2.982149,31.01915,1
736,22.703363,16.257652,1
737,-20.11649,-47.9573,1
738,-14.803402,-46.79106,1
739,55.856735,-27.902628,1
740,34.81596,-15.314996,1
741,41.428078,26.480915,3
742,48.775185,3.3701131,1
743,22.89666,17.633799,1
744,1.0396827,5.0077877,1
745,-11.701011,36.151367,1
746,12.066154,-4.493595,1
747,4.1175647,8.455693,1
748,45.799206,56.316246,3
749,36.279823,48.29807,3
750,38.983265,56.886223,3
751,-25.389296,-48.12592,2
752,46.793777,57.997017,3
753,-24.76614,-30.697432,1
754,37.477028,35.04597,3
755,10.203652,-15.76382,1
756,-68.00608,10.875978,2
757,-65.53896,-0.5224556,2
758,11.335319,8.650871,1
759,-19.117287,-50.262318,1
760,-80.47265,0.46387997,2
761,-85.768936,0.77447057,2
762,-69.124985,-2.4249368,2
763,44.87862,1.249035,1
764,-5.611713,27.962835,1
765,-3.115621,-56.223557,1
766,-30.187798,-7.8239274,2
767,-12.094323,44.549805,1
768,-80.461266,-1.3576833,2
769,22.668274,13.644652,1
770,5.8565226,-27.044725,1
771,-68.29366,18.910957,2
772,-0.62791413,-38.27288,1
773,-10.050849,-26.859999,1
774,-67.33337,13.402479,2
775,53.788742,-7.947308,1
776,66.65569,9.021933,1
777,68.09636,7.229347,1
778,-35.32528,-3.822267,2
779,37.381596,7.485262,1
780,-67.357864,17.246098,2
781,-14.041752,32.964386,1
782,-8.328907,3.0664253,1
783,-31.886753,-28.21508,2
784,-20.711372,-29.736305,1
785,-61.866974,-4.6358485,2
786,37.495396,39.439453,3
787,-21.82876,37.10543,1
788,-23.544016,-27.07554,1
789,-86.42968,0.77617955,2
790,-9.546426,-20.017223,1
791,-84.98713,0.737013,2
792,-0.6946886,-28.355858,1
793,-69.76358,2.3850496,2
794,-79.187225,10.631908,2
795,-32.308437,-7.189728,2
796,35.493286,-11.862147,1
797,-19.263643,2.7606547,1
798,-22.561628,9.6474905,1
799,-65.64309,6.6841583,2
800,19.381092,24.464361,3
801,31.763807,-12.951488,1
802,-61.999508,0.9722342,2
803,13.119879,6.182731,1
804,-22.784975,-20.707327,1
805,9.947463,-16.063917,1
806,-62.067753,2.3659706,2
807,19.346212,23.050425,3
808,-68.53268,13.716239,2
809,11.591859,-6.390992,1
810,9.110386,31.346167,1
811,-4.9217753,26.68978,1
812,-24.100002,-17.837631,1
813,-12.879831,25.634195,1
814,-21.97802,-20.548416,1
815,-17.374678,20.05398,1
816,-66.807755,25.038475,2
817,-66.069244,14.967422,2
818,-60.851498,6.7509303,2
819,41.680813,12.858147,1
820,-16.002682,40.075226,1
821,8.578905,31.068794,1
822,-24.827255,36.645065,1
823,16.600973,21.057278,3
824,-67.1747,9.883192,2
825,-68.50685,0.13664716,2
826,6.2951756,-4.8057613,1
827,-78.22528,-2.4805171,2
828,-77.79997,9.172979,2
829,-2.748752,35.094685,1
830,54.23762,11.955008,1
831,-69.45237,2.6708612,2
832,-69.07257,18.695042,2
833,42.51169,17.078629,1
834,-59.918667,-3.103067,2
835,53.56282,-25.598837,1
836,-21.060555,35.8895,1
837,-16.397562,46.367176,1
838,31.901766,-3.924144,1
839,-61.169846,10.769307,2
840,-19.867245,-18.644136,1
841,-36.3738,-4.690493,2
842,-65.575584,2.8575683,2
843,18.278702,-25.31278,1
844,-31.817057,-15.240514,2
845,16.04012,27.263687,3
846,23.546509,36.40407,3
847,-63.557358,-4.3769894,2
848,-22.740751,-34.913242,1
849,-9.047571,5.367732,1
850,47.363647,-12.678549,1
851,-22.157003,-45.468746,1
852,1.6163714,6.240745,1
853,-81.18102,2.3026943,2
854,-13.83528,33.488796,1
855,-79.76465,1.0228428,2
856,-80.1415,10.02644,2
857,-17.959404,-49.816044,1
858,-68.64307,1.0101479,2
859,-69.39097,14.078871,2
860,-78.234825,8.300983,2
861,-28.996143,-31.567657,2
862,-63.57784,-4.1145973,2
863,4.529732,-59.300426,1
864,-63.583965,2.1530178,2
865,-14.335821,38.986763,1
866,-23.379646,-54.69136,1
867,-78.86991,9.850495,2
868,38.187847,-12.116551,1
869,-23.766195,-32.647278,1
870,-18.245327,-51.508865,1
871,12.509989,37.4612,1
872,-66.33953,9.138765,2
873,38.585197,8.210199,1
874,20.683134,-40.78796,1
875,-1.2939276,-28.178076,1
876,-66.92075,22.892923,2
877,-23.33618,-19.347878,1
878,-28.142448,-7.117631,2
879,33.547295,-10.5257,1
880,9.151672,23.988884,1
881,-3.874161,-44.18738,1
882,-11.331209,37.27591,1
883,-68.183624,24.095524,2
884,-68.09692,3.867323,2
885,-68.0973,24.84267,2
886,-60.39298,-3.5348947,2
887,-65.83821,-2.5198617,2
888,42.405857,-19.146862,1
889,29.684792,34.441307,3
890,6.277098,-55.290817,1
891,5.2262597,-6.263611,1
892,-65.69963,24.121777,2
893,2.3987298,-18.776949,1
894,1.7937708,-20.424189,1
895,15.170209,-2.386569,1
896,-85.03263,2.861048,2
897,-66.162994,15.499083,2
898,-6.0371103,-8.470321,1
899,32.239998,-13.532121,1
900,-66.910324,-1.6762993,2
901,-81.45771,4.025629,2
902,-67.06412,24.21986,2
903,-16.097511,39.151775,1
904,5.4398036,37.150444,1
905,-10.269662,-8.573376,1
906,-20.79391,-49.47718,1
907,-81.79862,3.0762718,2
908,9.445041,-7.845157,1
909,-67.3667,21.899763,2
910,43.56368,-18.684614,1
911,-67.45782,23.767002,2
912,-22.822323,-54.9857,1
